Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
182,-22.965917587280273,3.7570767402648926,74.81951904296875,-1.4887430688893328,6.481877806703418,-90.09046886825485,-9.736301,26.91885,9.779003,6.3954153,2.822095,-15.000033,-3.1956139,-19.97729,-10.992696,6.5217175,-5.569589,15.000033,2.9143531,6.6129575,-0.5833104,13.563044,77.04771,38.878334,71.65042,18.032701,-8.810196,-3.453724,-0.4384144,-77.89119,-10.092414,61.6973,-15.52206,-11.121364,1.5363002
183,-22.93460464477539,3.7743945121765137,74.82420349121094,-1.45212887034163,6.603042234109271,-90.05453579869057,-9.905722,26.840403,9.758626,6.389176,2.853991,-15.000033,-3.3354764,-20.047373,-11.018237,6.5184665,-5.5300756,15.000033,3.2102845,6.5475817,-0.5592783,13.691656,76.94564,38.954346,71.70121,18.133799,-8.817538,-3.3143284,-0.7092562,-77.797295,-9.651547,61.98765,-15.359796,-11.033857,1.4548078
184,-22.900156021118164,3.794966220855713,74.83189392089844,-1.414963859874002,6.727963402156484,-90.01165989952946,-10.0869465,26.758713,9.722818,6.3834333,2.8874695,-15.000033,-3.4777539,-20.119019,-11.048505,6.5146446,-5.486848,15.000033,3.5069628,6.4928308,-0.51473737,13.874031,76.83028,39.07392,71.75241,18.2661,-8.823973,-3.2169263,-0.97636324,-77.69818,-9.224817,62.26413,-15.188476,-10.963476,1.3994715
185,-22.869787216186523,3.8211588859558105,74.83834075927734,-1.376619705413212,6.8564551651918615,-89.96598931695975,-10.276144,26.673256,9.672123,6.3769,2.9203784,-15.000033,-3.6253772,-20.193188,-11.077114,6.510919,-5.438341,15.000033,3.8092551,6.44932,-0.4517822,14.09727,76.704994,39.217125,71.8165,18.428284,-8.83919,-3.1826642,-1.25104,-77.59117,-8.824241,62.53517,-15.005727,-10.91338,1.3772773
186,-22.83700942993164,3.847245454788208,74.84532928466797,-1.3363465586688292,6.988572943517564,-89.9166913318511,-10.474188,26.583317,9.609288,6.3706975,2.9539845,-15.000033,-3.7773545,-20.27227,-11.105385,6.5076103,-5.3859615,15.000033,4.117686,6.413996,-0.37406322,14.352812,76.569084,39.374474,71.88945,18.619577,-8.858606,-3.1876037,-1.5293977,-77.4722,-8.441524,62.798866,-14.804084,-10.8740015,1.3714782
187,-22.80645179748535,3.873610019683838,74.84931182861328,-1.2963127263088263,7.1239678178749175,-89.85531479962367,-10.683962,26.49045,9.533718,6.359463,2.9961774,-15.000033,-3.9253445,-20.35057,-11.147761,6.496281,-5.327901,15.000033,4.4290833,6.3858247,-0.28064454,14.628314,76.42426,39.544968,71.96186,18.842861,-8.862044,-3.1946392,-1.7758048,-77.34029,-8.06404,63.039356,-14.600939,-10.842654,1.3722674
188,-22.780994415283203,3.9016668796539307,74.85417175292969,-1.2587968637077416,7.262927154212708,-89.77348861204437,-10.920419,26.398153,9.439115,6.3598084,3.0425506,-15.000033,-4.0749145,-20.427929,-11.21312,6.498968,-5.2797513,15.000033,4.740052,6.3639073,-0.1704695,14.9124,76.272896,39.72872,72.024414,19.100464,-8.829143,-3.1674933,-1.9565977,-77.19596,-7.677816,63.240925,-14.414236,-10.816602,1.3703103
189,-22.75589942932129,3.929701089859009,74.85853576660156,-1.2230140134217533,7.40703147307195,-89.67127548380465,-11.175149,26.305048,9.336349,6.354577,3.102834,-15.000033,-4.217338,-20.50228,-11.307669,6.4933686,-5.229739,15.000033,5.0500836,6.345224,-0.046018247,15.201869,76.116714,39.92259,72.075516,19.43059,-8.739239,-3.0906954,-2.0594103,-77.03803,-7.2723618,63.398743,-14.217538,-10.798478,1.3571981
190,-22.73318099975586,3.9641273021698,74.86331176757812,-1.1886972400074134,7.555573600569016,-89.55250380282426,-11.44817,26.211117,9.222638,6.348749,3.1721735,-15.000033,-4.357442,-20.575388,-11.423681,6.4867873,-5.1802793,15.000033,5.360129,6.3314457,0.0918248,15.499179,75.95677,40.123505,72.12373,19.819088,-8.607989,-2.986492,-2.1108596,-76.865814,-6.8488674,63.525005,-14.012139,-10.788479,1.3390661
191,-22.71249771118164,4.012269973754883,74.86360931396484,-1.1565348405649123,7.705128960809262,-89.41399199859536,-11.738319,26.115164,9.08502,6.3424544,3.2509186,-15.000033,-4.489026,-20.64817,-11.560992,6.4791174,-5.130973,15.000033,5.668768,6.326298,0.24618308,15.803925,75.79471,40.333397,72.17386,20.189926,-8.46978,-2.8744812,-2.1325605,-76.6828,-6.412569,63.629,-13.854732,-10.780958,1.3288584
192,-22.68916893005371,4.053920745849609,74.86660766601562,-1.12642093131738,7.852031175082752,-89.25256699587926,-12.044154,26.014805,8.910954,6.337539,3.3372207,-15.000033,-4.608073,-20.719616,-11.718863,6.471753,-5.081317,15.000033,5.9748983,6.3341246,0.42046297,16.112198,75.631165,40.552277,72.23194,20.468288,-8.359518,-2.773833,-2.1465535,-76.49196,-5.9698467,63.721016,-13.802249,-10.770492,1.340911
193,-22.669816970825195,4.101580619812012,74.87330627441406,-1.0995894633644379,7.996635948174813,-89.06322271144606,-12.36999,25.910145,8.6891,6.332781,3.434749,-15.000033,-4.7108088,-20.79062,-11.901299,6.4627433,-5.0313396,15.000033,6.2762184,6.3571486,0.6139622,16.416344,75.466576,40.77899,72.30223,20.629345,-8.285498,-2.6835537,-2.1460228,-76.293976,-5.5215974,63.802986,-13.894753,-10.755853,1.3903638
194,-22.646907806396484,4.14994478225708,74.87495422363281,-1.074919987104204,8.140334265431092,-88.84905890773874,-12.713882,25.80103,8.429588,6.3275785,3.542274,-15.000033,-4.8002133,-20.859629,-12.107722,6.4526663,-4.9822054,15.000033,6.574389,6.3921885,0.82525903,16.718145,75.30144,41.01177,72.38169,20.714993,-8.229792,-2.5950725,-2.1211245,-76.089516,-5.06654,63.869278,-14.093317,-10.740222,1.466275
195,-22.629255294799805,4.204551696777344,74.88037109375,-1.0518922030144795,8.281043498916052,-88.6195459011772,-13.069035,25.689219,8.149132,6.326059,3.6541245,-15.000033,-4.882651,-20.92866,-12.328751,6.445918,-4.9322653,15.000033,6.8747363,6.441483,1.0555775,17.026735,75.13482,41.24737,72.46602,20.749372,-8.188516,-2.5156894,-2.088583,-75.87942,-4.606997,63.91894,-14.33498,-10.725094,1.5448804
196,-22.614253997802734,4.259408473968506,74.88379669189453,-1.0302469466558926,8.416815299086156,-88.38412040384536,-13.423811,25.575754,7.8668056,6.321749,3.7704444,-15.000033,-4.95838,-20.998537,-12.557323,6.4367433,-4.8753915,15.000033,7.18248,6.5067677,1.3066034,17.353035,74.96495,41.484795,72.54887,20.757458,-8.157494,-2.4525998,-2.063829,-75.66635,-4.1453605,63.949615,-14.555168,-10.711492,1.6020529
197,-22.594667434692383,4.322012901306152,74.88729095458984,-1.0074612268889513,8.545054485466673,-88.14140820044284,-13.776536,25.45756,7.5833454,6.317999,3.8890898,-15.000033,-5.0253086,-21.06989,-12.7945385,6.427756,-4.8124757,15.000033,7.498218,6.588481,1.5793581,17.694742,74.79037,41.724792,72.62743,20.716412,-8.140839,-2.4145331,-2.0388606,-75.4514,-3.6800375,63.95939,-14.765815,-10.701402,1.633935
198,-22.576730728149414,4.388874530792236,74.89151763916016,-0.9844705923329987,8.66752194727511,-87.88768535999802,-14.130994,25.334688,7.2909064,6.31329,4.0123315,-15.000033,-5.0821295,-21.142944,-13.043819,6.417749,-4.7445946,15.000033,7.819195,6.687304,1.8722864,18.04934,74.61018,41.968513,72.70257,20.622692,-8.137886,-2.3955095,-2.0095863,-75.23479,-3.20989,63.94989,-14.990641,-10.693634,1.6528655
199,-22.558774948120117,4.45802116394043,74.8968505859375,-0.9660228727691327,8.788631865057193,-87.62877728014116,-14.491914,25.213911,6.992224,6.3093944,4.1385937,-15.000033,-5.138309,-21.212706,-13.299603,6.4082413,-4.672756,15.000033,8.14492,6.805838,2.1841395,18.424896,74.42285,42.215576,72.779175,20.531204,-8.141236,-2.3789465,-2.0021198,-75.01662,-2.7374258,63.92632,-15.185303,-10.68451,1.6602488
200,-22.546586990356445,4.5326433181762695,74.9030990600586,-0.9554611176736483,8.913083599613646,-87.37038392634702,-14.861605,25.100298,6.69105,6.305315,4.2671595,-15.000033,-5.2028575,-21.271845,-13.55717,6.398587,-4.596684,15.000033,8.475089,6.945237,2.5134704,18.831562,74.22624,42.46691,72.856384,20.496958,-8.139602,-2.3495414,-2.0427692,-74.79693,-2.2649722,63.894646,-15.3058195,-10.670338,1.6571311
201,-22.532363891601562,4.6139044761657715,74.90569305419922,-0.9578356842116217,9.040618987069724,-87.11308257046447,-15.239843,24.999573,6.386597,6.298819,4.396656,-15.000033,-5.2740035,-21.316399,-13.818671,6.3865404,-4.515967,15.000033,8.807917,7.110617,2.8598614,19.275791,74.01801,42.725677,72.92929,20.554712,-8.129874,-2.2905543,-2.1403503,-74.573166,-1.7923664,63.85349,-15.324847,-10.642456,1.649757
202,-22.51224136352539,4.699613571166992,74.90875244140625,-0.9690418273013516,9.169308799921042,-86.85415739355913,-15.626865,24.906473,6.077034,6.2941837,4.5261226,-15.000033,-5.349839,-21.350157,-14.085054,6.3756466,-4.4325733,15.000033,9.142729,7.299089,3.2245438,19.755993,73.797066,42.99639,72.99544,20.668882,-8.117069,-2.2144647,-2.2829032,-74.34513,-1.3174105,63.80137,-15.271852,-10.605268,1.6350478
203,-22.49243927001953,4.788313865661621,74.91023254394531,-0.9826824079897389,9.301155061399571,-86.59456734641891,-16.022755,24.813414,5.7652326,6.2920575,4.6594515,-15.000033,-5.4347067,-21.383032,-14.349902,6.3689895,-4.3465385,15.000033,9.481104,7.5060973,3.607693,20.267445,73.56238,43.276684,73.06074,20.7874,-8.103987,-2.1492884,-2.4640872,-74.11544,-0.8387193,63.74316,-15.184906,-10.574717,1.6017667
204,-22.47648048400879,4.881023406982422,74.9126968383789,-0.9909834452914421,9.43760685151045,-86.3354178058329,-16.424036,24.711344,5.4561005,6.286979,4.804048,-15.000033,-5.527591,-21.422823,-14.6087885,6.360059,-4.254064,15.000033,9.825348,7.72719,4.0091853,20.801077,73.31249,43.558636,73.13297,20.857695,-8.093579,-2.122675,-2.6783535,-73.88695,-0.3548202,63.68464,-15.102229,-10.56735,1.5396922
205,-22.46216583251953,4.976903915405273,74.9179458618164,-0.991849208015163,9.575199988894996,-86.07608268189664,-16.827566,24.597988,5.1502895,6.280513,4.9619555,-15.000033,-5.624991,-21.470228,-14.860598,6.3498898,-4.1556993,15.000033,10.174244,7.96282,4.433804,21.364271,73.04674,43.841625,73.20724,20.856833,-8.087801,-2.1490169,-2.9204106,-73.663284,0.13774751,63.62,-15.0418005,-10.59338,1.4369316
206,-22.439796447753906,5.078085899353027,74.92900848388672,-0.990227827267625,9.714143858215941,-85.8164003366915,-17.228804,24.478477,4.8485236,6.2620206,5.1358843,-15.000033,-5.721156,-21.521133,-15.110315,6.327353,-4.045417,15.000033,10.526774,8.218232,4.8789124,21.955767,72.76405,44.12547,73.28174,20.815834,-8.084255,-2.2110054,-3.1961899,-73.44436,0.63932484,63.54983,-14.979193,-10.642739,1.30355
207,-22.416671752929688,5.182644844055176,74.935302734375,-0.9858623118344888,9.862410927845582,-85.55774078096914,-17.654045,24.353226,4.5427127,6.265542,5.3035164,-15.000033,-5.8454757,-21.579115,-15.35011,6.330834,-3.9440181,15.000033,10.885997,8.490641,5.3340645,22.553951,72.46417,44.40324,73.369705,20.763401,-8.080944,-2.28775,-3.516294,-73.22889,1.1444137,63.48953,-14.8916,-10.700566,1.1609452
208,-22.396240234375,5.289827346801758,74.9392318725586,-0.9797786170554089,10.027318905008672,-85.30135007500303,-18.092346,24.2219,4.2407794,6.2569523,5.4795303,-15.000033,-5.987108,-21.638285,-15.588661,6.320695,-3.8294837,15.000033,11.256537,8.779126,5.7878966,23.134634,72.14781,44.664375,73.48207,20.727003,-8.072899,-2.3591163,-3.8863363,-73.01426,1.643758,63.453423,-14.755515,-10.752011,1.0304011
209,-22.376684188842773,5.398737907409668,74.9411392211914,-0.9721322144861421,10.21123209970418,-85.04806378183372,-18.551682,24.085646,3.9391932,6.2470555,5.6569915,-15.000033,-6.153794,-21.699139,-15.823039,6.3072066,-3.707108,15.000033,11.643745,9.081496,6.233808,23.687164,71.81757,44.907684,73.63124,20.733316,-8.065406,-2.4027917,-4.2980847,-72.79864,2.1294394,63.432045,-14.572689,-10.7848015,0.92864215
210,-22.350177764892578,5.517094135284424,74.94416046142578,-0.9627112832114467,10.409776612331271,-84.79692348742455,-19.027618,23.943777,3.6384702,6.236655,5.837271,-15.000033,-6.3415008,-21.761812,-16.053131,6.2933445,-3.5788598,15.000033,12.045667,9.399041,6.6784644,24.22075,71.47546,45.132954,73.809845,20.760454,-8.058399,-2.4351327,-4.742601,-72.582344,2.5999131,63.41892,-14.352634,-10.809559,0.84006864
211,-22.320417404174805,5.638172149658203,74.94487762451172,-0.9500728107198608,10.620835067605535,-84.54696882867525,-19.519272,23.794374,3.3408766,6.2260156,6.021673,-15.000033,-6.5499134,-21.83184,-16.278955,6.2809367,-3.4456513,15.000033,12.456362,9.733772,7.1299715,24.735893,71.121666,45.328514,74.003555,20.76657,-8.041374,-2.4930007,-5.229364,-72.3662,3.056136,63.435425,-14.086987,-10.8459,0.7383346
212,-22.2836856842041,5.763423442840576,74.94376373291016,-0.9326472721025167,10.84223971360146,-84.29719310575305,-20.022362,23.634418,3.050522,6.210896,6.214028,-15.000033,-6.7735343,-21.912233,-16.50236,6.263238,-3.3047874,15.000033,12.869915,10.08791,7.596162,25.232948,70.7561,45.48105,74.19838,20.709332,-8.003471,-2.612614,-5.766726,-72.15242,3.5018358,63.502712,-13.764248,-10.913708,0.59733194
213,-22.253070831298828,5.898715496063232,74.94268798828125,-0.9124530613209089,11.076800807310441,-84.04565901807376,-20.546347,23.465118,2.765329,6.198859,6.4110093,-15.000033,-7.020138,-22.003656,-16.724201,6.2512093,-3.1632257,15.000033,13.2852545,10.466257,8.071345,25.70339,70.38039,45.590904,74.41518,20.556347,-7.935866,-2.8062682,-6.361797,-71.94186,3.93711,63.623127,-13.394828,-11.016073,0.40397498
214,-22.214462280273438,6.034643650054932,74.94170379638672,-0.8893260895241817,11.324399731626668,-83.79330473465062,-21.08586,23.286158,2.4862092,6.184365,6.6138554,-15.000033,-7.286821,-22.102812,-16.944328,6.2388935,-3.0170248,15.000033,13.70574,10.867709,8.5524435,26.145834,69.99576,45.65833,74.65605,20.33699,-7.845475,-3.0529866,-7.008055,-71.73335,4.361328,63.78721,-12.978924,-11.144065,0.17542656
215,-22.16215705871582,6.176424026489258,74.94001770019531,-0.8598782846036392,11.578087784681347,-83.54365397734067,-21.630758,23.095823,2.2140343,6.168189,6.822152,-15.000033,-7.5671005,-22.212614,-17.157574,6.225781,-2.864499,15.000033,14.132006,11.286617,9.050799,26.570837,69.60115,45.67033,74.87877,20.1035,-7.7442765,-3.338012,-7.6975956,-71.52833,4.778452,63.99947,-12.493925,-11.299597,-0.06913871
216,-22.115907669067383,6.326670169830322,74.93997192382812,-0.8199011197332433,11.83145385051346,-83.29992277215477,-22.171387,22.892094,1.9497068,6.151468,7.035614,-15.000033,-7.855561,-22.336468,-17.358566,6.211727,-2.7037308,15.000033,14.564785,11.718701,9.57753,26.987661,69.19389,45.61052,75.04065,19.90592,-7.6447964,-3.6461937,-8.425496,-71.328735,5.1946845,64.269646,-11.916216,-11.487436,-0.31005597
217,-22.064559936523438,6.481871128082275,74.94107818603516,-0.7689712948042766,12.081795860294582,-83.06165174976177,-22.706482,22.675312,1.6861563,6.132564,7.259409,-15.000033,-8.150348,-22.473951,-17.54725,6.1970634,-2.5312996,15.000033,15.005247,12.167643,10.137066,27.392523,68.77081,45.461803,75.136154,19.759201,-7.5374303,-4.0012894,-9.19976,-71.13284,5.604205,64.6199,-11.184902,-11.740138,-0.54594755
218,-22.01032257080078,6.641794681549072,74.93895721435547,-0.7094167639894886,12.333073996777145,-82.82714239216926,-23.241894,22.446833,1.4246699,6.1133957,7.4910917,-15.000033,-8.45513,-22.624207,-17.725811,6.183288,-2.3499231,15.000033,15.453223,12.637623,10.721586,27.781137,68.33236,45.233376,75.181915,19.635729,-7.4164963,-4.40106,-10.018097,-70.94006,6.0036397,65.038574,-10.331437,-12.04592,-0.7831966
219,-21.950977325439453,6.806500434875488,74.93439483642578,-0.6410452691863874,12.588002040152524,-82.59818481532753,-23.772326,22.206667,1.1810002,6.08742,7.7258606,-15.000033,-8.767958,-22.786894,-17.894575,6.1608458,-2.1610007,15.000033,15.904593,13.122247,11.324992,28.167871,67.88264,44.955708,75.18046,19.523426,-7.3104715,-4.7891607,-10.862416,-70.75732,6.410304,65.48039,-9.465039,-12.340842,-1.0152123
220,-21.89341163635254,6.96745491027832,74.92949676513672,-0.5656564760430669,12.84925875008,-82.37678143532744,-24.305605,21.957413,0.96483356,6.0723076,7.94558,-15.000033,-9.102828,-22.963737,-18.04788,6.154131,-1.9844701,15.000033,16.353416,13.618115,11.940109,28.56665,67.425385,44.658245,75.135445,19.40997,-7.247212,-5.110551,-11.723885,-70.59234,6.8486896,65.90169,-8.695444,-12.55736,-1.2358402
221,-21.828250885009766,7.130277156829834,74.91914367675781,-0.4809835213364371,13.11106363607925,-82.1583369262248,-24.828487,21.696314,0.7839298,6.051663,8.156086,-15.000033,-9.439271,-23.156052,-18.192564,6.140978,-1.8153696,15.000033,16.791122,14.126399,12.576631,28.997505,66.959526,44.33124,75.02965,19.322134,-7.241045,-5.353437,-12.616771,-70.44774,7.3347154,66.307274,-8.010021,-12.669906,-1.444717
222,-21.75382423400879,7.298482894897461,74.90715026855469,-0.3871507481436064,13.374143832643126,-81.94349705430857,-25.346762,21.425007,0.62938285,6.030375,8.359726,-15.000033,-9.78374,-23.366365,-18.32631,6.1288166,-1.6515175,15.000033,17.22021,14.650433,13.233409,29.450487,66.48311,43.965347,74.86893,19.25583,-7.2753286,-5.5461483,-13.556057,-70.32052,7.865937,66.7214,-7.362232,-12.716309,-1.6449202
223,-21.67426109313965,7.466782569885254,74.89286804199219,-0.2889834399559005,13.649774690278429,-81.74215725702847,-25.86966,21.15199,0.4967366,6.0098495,8.559735,-15.000033,-10.152048,-23.58388,-18.44217,6.1159043,-1.4827055,15.000033,17.65162,15.18748,13.889852,29.897034,65.99856,43.594913,74.689384,19.152685,-7.3314085,-5.6953754,-14.527506,-70.20906,8.438464,67.128136,-6.805996,-12.725845,-1.8385402
224,-21.59012794494629,7.636910438537598,74.8736801147461,-0.19271044022220604,13.949098020130856,-81.56436454820833,-26.398947,20.886822,0.3836053,5.975366,8.768664,-15.000033,-10.553516,-23.797617,-18.536621,6.087337,-1.2908449,15.000033,18.096468,15.7346735,14.525424,30.310175,65.50884,43.25957,74.526886,18.955664,-7.390897,-5.809888,-15.516574,-70.110916,9.045166,67.51056,-6.3978305,-12.727082,-2.0267906
225,-21.50640296936035,7.804442405700684,74.85365295410156,-0.09831843177097518,14.278566142557365,-81.41354787651228,-26.957003,20.631275,0.2832522,5.9597387,8.971389,-15.000033,-11.015606,-24.011766,-18.598747,6.0803423,-1.0923659,15.000033,18.56236,16.285471,15.135051,30.692154,65.01264,42.952858,74.37028,18.606863,-7.4570994,-5.8708324,-16.51145,-70.02612,9.688356,67.86364,-6.20853,-12.7082405,-2.2173789
226,-21.407894134521484,7.972912311553955,74.83631134033203,-0.004381631531358573,14.63067013315061,-81.2836209616334,-27.522242,20.38289,0.20310639,5.932431,9.181713,-15.000033,-11.5091715,-24.224022,-18.640858,6.058632,-0.8735983,15.000033,19.041842,16.844555,15.729649,31.055601,64.508316,42.662727,74.20671,18.151703,-7.5374985,-5.881914,-17.522346,-69.95319,10.366795,68.19551,-6.1900945,-12.658893,-2.4076023
227,-21.314071655273438,8.14102554321289,74.81623077392578,0.09089530924385872,14.996830519641879,-81.17070339993028,-28.10273,20.137817,0.13728198,5.922898,9.37943,-15.000033,-12.042518,-24.443205,-18.65589,6.0603776,-0.6589089,15.000033,19.52147,17.416311,16.315731,31.396486,63.999374,42.42546,74.06513,17.68519,-7.6199155,-5.887437,-18.563385,-69.88631,11.066775,68.50516,-6.2191343,-12.609917,-2.5834956
228,-21.21548843383789,8.301429748535156,74.7942123413086,0.18738544240507182,15.368419238503568,-81.07085044606244,-28.674704,19.893728,0.09110518,5.902853,9.574287,-15.000033,-12.583999,-24.662941,-18.65551,6.0476727,-0.43301123,15.000033,19.988726,18.005196,16.900278,31.713287,63.490158,42.2825,73.97369,17.302845,-7.6926036,-5.933125,-19.640345,-69.81459,11.768028,68.79025,-6.17287,-12.594209,-2.7329397
229,-21.112876892089844,8.468791007995605,74.76749420166016,0.2851453733296431,15.745735455631602,-80.99206189642317,-29.240297,19.649845,0.07367889,5.8851933,9.756185,-15.000033,-13.149105,-24.888027,-18.625278,6.036304,-0.20120746,15.000033,20.448563,18.604727,17.486399,32.00746,62.981068,42.238564,73.92077,17.065367,-7.760569,-6.0427003,-20.746439,-69.731285,12.461376,69.03759,-6.036942,-12.621117,-2.8594527
230,-20.997148513793945,8.634230613708496,74.7403793334961,0.3798628272697247,16.132114814102373,-80.93453368072477,-29.805346,19.411606,0.079633474,5.871357,9.927744,-15.000033,-13.739537,-25.111315,-18.568335,6.025995,0.036710605,15.000033,20.905886,19.215166,18.0702,32.28284,62.47085,42.280666,73.895256,16.910095,-7.8280835,-6.1899476,-21.874971,-69.635185,13.151325,69.251305,-5.8740873,-12.673363,-2.970219
